135000,10.1
145000,10.2
155000,10.2
165000,10.1
175000,10.2
185000,10.0
195000,10.3
205000,10.2
215000,10.1
225000,10.1
235000,10.3
245000,10.2
255000,14.7
265000,14.7
275000,14.7
285000,14.7
295000,14.6
305000,14.7
315000,14.7
325000,14.5
335000,14.8
345000,14.5
355000,14.6
365000,14.7
