135000,16.1
145000,14.2
155000,11.2
165000,10.4
175000,10.2
185000,10.2
195000,10.2
205000,10.2
215000,10.1
225000,10.2
235000,10.0
245000,10.3
255000,14.7
265000,14.8
275000,14.6
285000,14.7
295000,14.6
305000,14.4
315000,14.5
325000,14.7
335000,14.6
345000,14.8
355000,14.8
365000,14.6
