260000,22.6
270000,21.0
280000,21.0
290000,21.2
300000,21.1
310000,21.0
320000,21.2
330000,21.0
340000,21.1
350000,21.0
360000,21.2
370000,21.1
380000,28.5
390000,33.9
400000,21.5
410000,21.1
420000,21.0
430000,21.1
440000,21.1
450000,21.1
460000,21.2
470000,21.1
480000,20.9
490000,21.0
