135000,10.2
145000,10.1
155000,10.2
165000,10.2
175000,10.2
185000,10.2
195000,10.1
205000,10.2
215000,10.1
225000,10.2
235000,10.2
245000,10.3
255000,14.8
265000,14.5
275000,14.5
285000,14.7
295000,14.8
305000,14.7
315000,14.6
325000,14.7
335000,14.5
345000,14.7
355000,14.6
365000,14.8
