260000,21.2
270000,21.1
280000,21.0
290000,21.1
300000,21.2
310000,21.1
320000,21.3
330000,21.1
340000,21.6
350000,21.1
360000,21.0
370000,21.2
380000,21.1
390000,21.1
400000,21.2
410000,21.1
420000,21.2
430000,21.1
440000,21.0
450000,21.1
460000,21.2
470000,21.1
480000,20.9
490000,21.2
