510000,43.8
520000,43.6
530000,43.6
540000,43.5
550000,43.4
560000,43.6
570000,43.4
580000,43.6
590000,43.6
600000,43.7
610000,43.4
620000,43.4
630000,43.5
640000,43.7
650000,43.4
660000,43.5
670000,43.5
680000,43.6
690000,43.5
700000,43.6
710000,43.5
720000,43.6
730000,43.9
740000,43.5
